# uz-lughat-speak — سوائے اُن الفاظ کے، جہاں «اعراب کی خودکار صفائی» کافی نہیں تھی۔
# باقی 9,127 الفاظ کا بولنے کا روپ صفحہ خود بنا لیتا ہے (cleanAeraab)۔
# ہر سطر:  id <tab> بولنے کا روپ
# جانچ: eSpeak پر بول کر، نتیجہ لغت کے اپنے رومن سے ملا کر۔ 8,540/9,899 مکمل جانچے گئے۔
6570	قادِیان
6571	قادِیاں
6583	قافیہ
6641	قسطنطنیہ
6646	قشنگ
6698	قُوت
6708	قومیت
6709	قونیہ
6715	قِیادَت
6716	قِیادَتوں
6717	قِیادَتیں
6718	قَیَامَت
6719	قید سخت
6740	لاذقیہ
6759	لانڈگا
6780	لتھوینیا
6825	لنگ
6828	لنگڑا
6829	لنگڑانا
6847	لوک سبھا
6881	لکھنؤ
6882	لکھنا
6883	لکھنوی
6896	لہنگا
6900	لِیَاقَت آباد
6913	لیکھک
6925	مئی مکھی
6936	ماخُولِیَا
6940	مادیت
6951	ماسِیاں
6964	مالِیخُولِیَا
6978	مانگ
6979	مانگنا
7010	متسیہ
7027	متھرا
7028	متھن
7043	مجموعات
7044	مجموعو
7045	مجموعوں
7046	مجموعہ
7047	مجموعے
7112	مدھم
7113	مدھو
7114	مدھوبن
7115	مدھیہ پردیش
7139	مرثیہ
7160	مُرْغِیاں
7191	مساکیت
7201	مستونگ
7221	مسٹنڈا
7229	مسیحیت
7245	مَشْرِقی ایشِیا
7246	مَشْرِقی ایشِیائی
7262	مَشْہُورِیاں
7300	مُعَافِیاں
7352	مَغْرِبی ایشِیا
7353	مَغْرِبی ایشِیائی
7374	مقبولیت
7384	مقدونیہ
7391	مقید
7394	مَلائِیشِیا
7412	ملنگ
7421	ملکیت
7422	مَلِیامیٹ
7462	منشیات
7463	منشیہ
7479	منگنی
7482	منگیتر
7487	منیت
7513	مَوسُوعَہ
7534	مونچھ
7535	مونچھوں
7537	مونگ پھلی
7552	مِٹھائِیاں
7555	مٹھی
7556	مچھ
7557	مچھر
7558	مچھلی
7567	مکروہ
7574	مکھن
7575	مکھنوں
7576	مکھڑا
7577	مکھی
7578	مکھیاں
7579	مکھیو
7580	مکھیوں
7615	مہنگا
7616	مہنگائی
7624	مِیَانْمَار
7625	مِیَّانْوالی
7626	مِیاں
7627	میت
7649	مینڈھر
7650	مینڈھک
7651	مینگورہ
7653	مَیُور
7666	نا آہنگی
7672	نائیجِیرِیَا
7695	ناریل
7715	نافرمانبرداری
7803	نسائیت
7821	نشریات
7822	نشریہ
7844	نظریہ
7889	نمرودیت
7892	نِمونِیا
7910	نَوآبَادِیَاتی
7967	نَیَا سال مُبارَک
7970	نیت
7973	نیتو
7974	نیتوں
7975	نیتیں
8050	ودھوا
8081	وسیع
8088	وصیت
8129	وڈھ
8144	ویتنام
8148	ویریہ
8156	ٹانگ
8158	ٹانگوں
8159	ٹانگیں
8178	ٹُوٹِیاں
8192	ٹھرکی
8197	ٹھڈی
8200	ٹھہرنا
8210	ٹینگی
8279	پت جھڑ
8291	پتھر
8292	پتھروں
8324	پرتھوی
8343	پَرْشِیا
8393	پَسْلِیاں
8413	پلنگ
8425	پنجاب
8426	پنجابی
8433	پنچھی
8437	پنکھا
8439	پنکھڑی
8440	پنگھٹ
8443	پنیہ
8470	پونچھ
8474	پوچھنا
8494	پچھم
8495	پچھواڑا
8515	پھانسی
8517	پھاوڑا
8524	پھل
8525	پھلنا
8527	پھوار
8536	پھینکا
8537	پھینکنا
8543	پہنچنا
8545	پَہِیَّا
8547	پہیہ
8550	پِیارو
8551	پِیاروں
8556	پِیانو
8625	چاندوں
8626	چاندی
8665	چِشْتِیاں
8716	چنگال
8735	چورنگی
8749	چونچ
8777	چڑیا خانہ
8778	چڑیا گھر
8788	چِکَنْگُنِیا
8790	چکھنا
8793	چھ
8804	چھتری
8805	چھتوں
8807	چھتیس گڑھ
8808	چھتیں
8810	چھلانگ
8813	چھوارے
8816	چھونگ چھنگ
8817	چھوٹ
8819	چھوٹنا
8823	چھٹا
8825	چھٹی
8826	چھٹیاں
8827	چھٹیوں
8831	چھپکلی
8833	چھکا
8834	چھکو
8835	چھکوں
8836	چھکے
8843	چھیلا
8844	چھیننا
8862	چینٹی
8864	چیونٹی
8867	چیکِیَا
8868	چیکیہ
8883	ڈاکِیَا
8884	ڈاکیہ
8924	ڈھونڈنا
8927	ڈھکار
8931	ڈھیٹ
8954	ژَیان
8955	ژِیاں
8997	کامونکے
9008	کانپنا
9009	کانچ
9010	کانچوں
9013	کاٹھیاواڑ
9024	کبھو
9040	کتھک
9084	کِشْتِیاں
9086	کشدھا
9109	کَلائِیاں
9138	کمالیہ
9143	کَمْبوڈِیا
9165	کن فیکون
9182	کنواری مریم
9187	کنکال
9188	کنگارو
9190	کنگن
9213	کُولَمْبِیَا
9238	کٹھل
9266	کھانسنا
9267	کھانگ
9268	کھانی
9271	کھجلی
9272	کھجور
9274	کھدیوت
9276	کھرجو
9277	کھرنا
9280	کھلنا
9281	کھلونا
9282	کھلونوں
9283	کھلونے
9284	کھمبی
9285	کھنن
9286	کھنچنا
9288	کھنڈر
9289	کھنڈرات
9290	کھنڈروں
9291	کھنڈھر
9305	کھٹا
9307	کھٹمل
9308	کھڈا
9311	کھڑکی
9317	کھیرا
9333	کِیاری
9353	کِینِیا
9384	گانجا
9385	گاندھی
9411	گدھ
9416	گَدھِیاں
9442	گُرْدُوارَہ
9453	گَرْمِیاں
9476	گَشْتِیاں
9498	گَلِیاں
9524	گندھک
9527	گنگا
9528	گنگا جل
9559	گونگا
9562	گوٹِیاں
9567	گٹھری
9584	گھرانا
9586	گھرنا
9588	گھروں
9589	گھریلو
9590	گھسنا
9591	گھمنڈ
9593	گھنا
9594	گھناؤنا
9595	گھناؤنی
9596	گھناؤنے
9597	گھنونا
9598	گھنونی
9599	گھنونے
9600	گھنٹا
9601	گھنٹو
9602	گھنٹوں
9603	گھنٹہ
9604	گھنٹی
9605	گھنٹے
9606	گھنی
9607	گھنے
9611	گھونسلہ
9612	گھونٹ
9613	گھونٹوں
9622	گھڑی
9623	گھڑیال
9656	ہَانْڈِیاں
9659	ہانک
9666	ہتھیار
9668	ہَتھیلِیاں
9687	ہدیہ
9699	ہَرِیالی
9700	ہَرِیانَہ
9702	ہَسْتِیاں
9706	ہسپانیہ
9733	ہمالیہ
9736	ہمجنسیت
9758	ہندیہ
9763	ہنسنا
9781	ہوسیع
9782	ہوشنگ
9783	ہوشنگ آباد
9786	ہوشیع
9790	ہونٹ
9793	ہونٹھ
9830	ِیَت
9856	ِین
